RegionName,RegionID,City,CountyName,Year,Month,price
60629,84630,Chicago,Cook County,2000,1,94257.29105751234
60629,84630,Chicago,Cook County,2000,2,94201.1197574314
60629,84630,Chicago,Cook County,2000,3,94327.76410792598
60629,84630,Chicago,Cook County,2000,4,94779.7701038554
60629,84630,Chicago,Cook County,2000,5,95381.53323497048
60629,84630,Chicago,Cook County,2000,6,96095.44218475516
60629,84630,Chicago,Cook County,2000,7,96749.93282353862
60629,84630,Chicago,Cook County,2000,8,97680.01332785368
60629,84630,Chicago,Cook County,2000,9,98668.51494302329
60629,84630,Chicago,Cook County,2000,10,99809.86295225949
60629,84630,Chicago,Cook County,2000,11,101156.1131497225
60629,84630,Chicago,Cook County,2000,12,102544.51695378304
60629,84630,Chicago,Cook County,2001,1,103734.47426510688
60629,84630,Chicago,Cook County,2001,2,104466.50669325812
60629,84630,Chicago,Cook County,2001,3,105140.73546020009
60629,84630,Chicago,Cook County,2001,4,106007.68470473409
60629,84630,Chicago,Cook County,2001,5,106955.23086846394
60629,84630,Chicago,Cook County,2001,6,107942.00970190526
60629,84630,Chicago,Cook County,2001,7,108755.9482090571
60629,84630,Chicago,Cook County,2001,8,109878.9514979614
60629,84630,Chicago,Cook County,2001,9,111063.38649794795
60629,84630,Chicago,Cook County,2001,10,112487.83135484562
60629,84630,Chicago,Cook County,2001,11,113763.7883456344
60629,84630,Chicago,Cook County,2001,12,114885.52059056012
60629,84630,Chicago,Cook County,2002,1,115792.54794650368
60629,84630,Chicago,Cook County,2002,2,116500.36428505028
60629,84630,Chicago,Cook County,2002,3,117251.88808504678
60629,84630,Chicago,Cook County,2002,4,117915.03812861432
60629,84630,Chicago,Cook County,2002,5,118594.6776749438
60629,84630,Chicago,Cook County,2002,6,119237.27575696271
60629,84630,Chicago,Cook County,2002,7,120121.99285030812
60629,84630,Chicago,Cook County,2002,8,121506.58175443365
60629,84630,Chicago,Cook County,2002,9,123173.54209479674
60629,84630,Chicago,Cook County,2002,10,124959.0731015292
60629,84630,Chicago,Cook County,2002,11,126560.30728874268
60629,84630,Chicago,Cook County,2002,12,128239.79366697602
60629,84630,Chicago,Cook County,2003,1,129797.9138051168
60629,84630,Chicago,Cook County,2003,2,131186.17050606135
60629,84630,Chicago,Cook County,2003,3,132281.16939383183
60629,84630,Chicago,Cook County,2003,4,133479.84399331265
60629,84630,Chicago,Cook County,2003,5,134426.5113380575
60629,84630,Chicago,Cook County,2003,6,135397.5976468866
60629,84630,Chicago,Cook County,2003,7,136076.9374250164
60629,84630,Chicago,Cook County,2003,8,137073.24553741512
60629,84630,Chicago,Cook County,2003,9,138182.71379380338
60629,84630,Chicago,Cook County,2003,10,139651.92701105226
60629,84630,Chicago,Cook County,2003,11,141268.56431923786
60629,84630,Chicago,Cook County,2003,12,142934.7056386863
60629,84630,Chicago,Cook County,2004,1,144686.2927816802
60629,84630,Chicago,Cook County,2004,2,146097.5814284248
60629,84630,Chicago,Cook County,2004,3,147287.68656708288
60629,84630,Chicago,Cook County,2004,4,148488.9168612732
60629,84630,Chicago,Cook County,2004,5,149874.2156011681
60629,84630,Chicago,Cook County,2004,6,151478.9935727491
60629,84630,Chicago,Cook County,2004,7,152832.77434418103
60629,84630,Chicago,Cook County,2004,8,154412.44518721968
60629,84630,Chicago,Cook County,2004,9,156058.0134671803
60629,84630,Chicago,Cook County,2004,10,158071.99397323138
60629,84630,Chicago,Cook County,2004,11,160185.46954144794
60629,84630,Chicago,Cook County,2004,12,162400.85428490723
60629,84630,Chicago,Cook County,2005,1,164360.67500093684
60629,84630,Chicago,Cook County,2005,2,166099.7105530176
60629,84630,Chicago,Cook County,2005,3,167698.2691123222
60629,84630,Chicago,Cook County,2005,4,169407.7891999287
60629,84630,Chicago,Cook County,2005,5,171232.78850941613
60629,84630,Chicago,Cook County,2005,6,173034.28662382028
60629,84630,Chicago,Cook County,2005,7,174941.73730881777
60629,84630,Chicago,Cook County,2005,8,176992.10854553615
60629,84630,Chicago,Cook County,2005,9,179397.28099466313
60629,84630,Chicago,Cook County,2005,10,181719.62569400668
60629,84630,Chicago,Cook County,2005,11,184006.9850325317
60629,84630,Chicago,Cook County,2005,12,186239.8789017964
60629,84630,Chicago,Cook County,2006,1,188347.08840647744
60629,84630,Chicago,Cook County,2006,2,190233.7141016888
60629,84630,Chicago,Cook County,2006,3,191846.9149243153
60629,84630,Chicago,Cook County,2006,4,193273.64904151123
60629,84630,Chicago,Cook County,2006,5,194433.13407395277
60629,84630,Chicago,Cook County,2006,6,195199.02942746613
60629,84630,Chicago,Cook County,2006,7,195717.80853588137
60629,84630,Chicago,Cook County,2006,8,196145.73012373768
60629,84630,Chicago,Cook County,2006,9,196539.51090371865
60629,84630,Chicago,Cook County,2006,10,196727.117618092
60629,84630,Chicago,Cook County,2006,11,196984.6744618615
60629,84630,Chicago,Cook County,2006,12,197420.4268459474
60629,84630,Chicago,Cook County,2007,1,198405.36114260464
60629,84630,Chicago,Cook County,2007,2,199451.69942130207
60629,84630,Chicago,Cook County,2007,3,200306.17080376492
60629,84630,Chicago,Cook County,2007,4,200567.19389501595
60629,84630,Chicago,Cook County,2007,5,200417.08914550225
60629,84630,Chicago,Cook County,2007,6,200219.43074937447
60629,84630,Chicago,Cook County,2007,7,199911.94351589147
60629,84630,Chicago,Cook County,2007,8,199546.51359507057
60629,84630,Chicago,Cook County,2007,9,198458.87506212248
60629,84630,Chicago,Cook County,2007,10,197366.5491558117
60629,84630,Chicago,Cook County,2007,11,196336.65385551975
60629,84630,Chicago,Cook County,2007,12,195456.223115063
60629,84630,Chicago,Cook County,2008,1,194604.403057204
60629,84630,Chicago,Cook County,2008,2,192171.56554923696
60629,84630,Chicago,Cook County,2008,3,191097.64735058055
60629,84630,Chicago,Cook County,2008,4,188722.82156882857
60629,84630,Chicago,Cook County,2008,5,187939.40901864937
60629,84630,Chicago,Cook County,2008,6,185049.90414830888
60629,84630,Chicago,Cook County,2008,7,182910.14219399556
60629,84630,Chicago,Cook County,2008,8,178642.59719142786
60629,84630,Chicago,Cook County,2008,9,174628.59483681576
60629,84630,Chicago,Cook County,2008,10,169286.2736985707
60629,84630,Chicago,Cook County,2008,11,165027.65397213012
60629,84630,Chicago,Cook County,2008,12,159976.2235428068
60629,84630,Chicago,Cook County,2009,1,155369.94555839212
60629,84630,Chicago,Cook County,2009,2,151336.907500211
60629,84630,Chicago,Cook County,2009,3,147663.74145709976
60629,84630,Chicago,Cook County,2009,4,144944.01470573308
60629,84630,Chicago,Cook County,2009,5,142044.84915223406
60629,84630,Chicago,Cook County,2009,6,140247.4137759263
60629,84630,Chicago,Cook County,2009,7,138338.7659636837
60629,84630,Chicago,Cook County,2009,8,136262.15744590465
60629,84630,Chicago,Cook County,2009,9,132544.0106404651
60629,84630,Chicago,Cook County,2009,10,128905.5756375463
60629,84630,Chicago,Cook County,2009,11,125694.07480235655
60629,84630,Chicago,Cook County,2009,12,124657.59357534454
60629,84630,Chicago,Cook County,2010,1,123388.275268489
60629,84630,Chicago,Cook County,2010,2,122602.19743047848
60629,84630,Chicago,Cook County,2010,3,120911.7253067558
60629,84630,Chicago,Cook County,2010,4,121034.88339689128
60629,84630,Chicago,Cook County,2010,5,120861.9387011958
60629,84630,Chicago,Cook County,2010,6,121508.23570429864
60629,84630,Chicago,Cook County,2010,7,120032.7646746094
60629,84630,Chicago,Cook County,2010,8,118702.27827451406
60629,84630,Chicago,Cook County,2010,9,117070.4005213498
60629,84630,Chicago,Cook County,2010,10,115814.60001829188
60629,84630,Chicago,Cook County,2010,11,114125.33499482243
60629,84630,Chicago,Cook County,2010,12,111990.51987349482
60629,84630,Chicago,Cook County,2011,1,110255.12531517397
60629,84630,Chicago,Cook County,2011,2,108460.07989867491
60629,84630,Chicago,Cook County,2011,3,107208.84938037772
60629,84630,Chicago,Cook County,2011,4,105369.00208856072
60629,84630,Chicago,Cook County,2011,5,104289.55711023224
60629,84630,Chicago,Cook County,2011,6,102740.43697877984
60629,84630,Chicago,Cook County,2011,7,102223.1367555571
60629,84630,Chicago,Cook County,2011,8,101542.46164774796
60629,84630,Chicago,Cook County,2011,9,101113.10132875056
60629,84630,Chicago,Cook County,2011,10,99906.0184376152
60629,84630,Chicago,Cook County,2011,11,98687.57157892278
60629,84630,Chicago,Cook County,2011,12,96523.00269135188
60629,84630,Chicago,Cook County,2012,1,95181.05389416152
60629,84630,Chicago,Cook County,2012,2,93768.43637472727
60629,84630,Chicago,Cook County,2012,3,93250.29269592604
60629,84630,Chicago,Cook County,2012,4,92372.01333537042
60629,84630,Chicago,Cook County,2012,5,91446.0043303214
60629,84630,Chicago,Cook County,2012,6,91010.7231892555
60629,84630,Chicago,Cook County,2012,7,91463.47996742108
60629,84630,Chicago,Cook County,2012,8,92557.20070662133
60629,84630,Chicago,Cook County,2012,9,93379.91847931343
60629,84630,Chicago,Cook County,2012,10,92955.85337661432
60629,84630,Chicago,Cook County,2012,11,91526.34627529168
60629,84630,Chicago,Cook County,2012,12,90797.32381511496
60629,84630,Chicago,Cook County,2013,1,91071.4979118064
60629,84630,Chicago,Cook County,2013,2,92052.28237680554
60629,84630,Chicago,Cook County,2013,3,92762.34469395533
60629,84630,Chicago,Cook County,2013,4,94131.4886139476
60629,84630,Chicago,Cook County,2013,5,95634.41795450858
60629,84630,Chicago,Cook County,2013,6,97526.0947308318
60629,84630,Chicago,Cook County,2013,7,98764.44243261742
60629,84630,Chicago,Cook County,2013,8,100009.78349950798
60629,84630,Chicago,Cook County,2013,9,100941.16661283636
60629,84630,Chicago,Cook County,2013,10,102383.39315465608
60629,84630,Chicago,Cook County,2013,11,103991.55266685916
60629,84630,Chicago,Cook County,2013,12,105818.13093234022
60629,84630,Chicago,Cook County,2014,1,106380.26091902245
60629,84630,Chicago,Cook County,2014,2,106575.91949092584
60629,84630,Chicago,Cook County,2014,3,106556.22687609092
60629,84630,Chicago,Cook County,2014,4,107347.1413234062
60629,84630,Chicago,Cook County,2014,5,108829.82243031915
60629,84630,Chicago,Cook County,2014,6,110726.2854868945
60629,84630,Chicago,Cook County,2014,7,112642.33229169797
60629,84630,Chicago,Cook County,2014,8,114295.9271739674
60629,84630,Chicago,Cook County,2014,9,116010.91599437944
60629,84630,Chicago,Cook County,2014,10,118081.35236053122
60629,84630,Chicago,Cook County,2014,11,119907.0076019545
60629,84630,Chicago,Cook County,2014,12,121028.00692280749
60629,84630,Chicago,Cook County,2015,1,121183.7760654223
60629,84630,Chicago,Cook County,2015,2,120560.95782037632
60629,84630,Chicago,Cook County,2015,3,120274.96915717314
60629,84630,Chicago,Cook County,2015,4,120773.81586963712
60629,84630,Chicago,Cook County,2015,5,122318.92720857346
60629,84630,Chicago,Cook County,2015,6,123612.13153530186
60629,84630,Chicago,Cook County,2015,7,124987.84795410598
60629,84630,Chicago,Cook County,2015,8,126068.24934651196
60629,84630,Chicago,Cook County,2015,9,127595.82062952418
60629,84630,Chicago,Cook County,2015,10,129175.04135950418
60629,84630,Chicago,Cook County,2015,11,130882.041371745
60629,84630,Chicago,Cook County,2015,12,132551.2572247772
60629,84630,Chicago,Cook County,2016,1,134004.61321184435
60629,84630,Chicago,Cook County,2016,2,135463.71661815225
60629,84630,Chicago,Cook County,2016,3,136448.5032253648
60629,84630,Chicago,Cook County,2016,4,137530.26047674034
60629,84630,Chicago,Cook County,2016,5,138811.01276006535
60629,84630,Chicago,Cook County,2016,6,139957.72470265793
60629,84630,Chicago,Cook County,2016,7,140940.17991389864
60629,84630,Chicago,Cook County,2016,8,141573.0414445485
60629,84630,Chicago,Cook County,2016,9,142274.3748410142
60629,84630,Chicago,Cook County,2016,10,143182.8953710385
60629,84630,Chicago,Cook County,2016,11,144188.71587019312
60629,84630,Chicago,Cook County,2016,12,145603.55052573257
60629,84630,Chicago,Cook County,2017,1,147109.1093281603
60629,84630,Chicago,Cook County,2017,2,149044.17370036276
60629,84630,Chicago,Cook County,2017,3,150852.98967920576
60629,84630,Chicago,Cook County,2017,4,151983.1885973791
60629,84630,Chicago,Cook County,2017,5,152729.47893744885
60629,84630,Chicago,Cook County,2017,6,152924.3122874078
60629,84630,Chicago,Cook County,2017,7,153157.9060879163
60629,84630,Chicago,Cook County,2017,8,153112.09569959852
60629,84630,Chicago,Cook County,2017,9,154082.48141805336
60629,84630,Chicago,Cook County,2017,10,155777.21406286833
60629,84630,Chicago,Cook County,2017,11,158098.71281421665
60629,84630,Chicago,Cook County,2017,12,160320.53865656635
60629,84630,Chicago,Cook County,2018,1,162569.97158999168
60629,84630,Chicago,Cook County,2018,2,164860.2679205434
60629,84630,Chicago,Cook County,2018,3,167193.84205055516
60629,84630,Chicago,Cook County,2018,4,168803.08512391153
60629,84630,Chicago,Cook County,2018,5,169324.09481784864
60629,84630,Chicago,Cook County,2018,6,168826.42998288551
60629,84630,Chicago,Cook County,2018,7,168181.88873577627
60629,84630,Chicago,Cook County,2018,8,168042.61142981373
60629,84630,Chicago,Cook County,2018,9,168188.39496529728
60629,84630,Chicago,Cook County,2018,10,168938.2032136266
60629,84630,Chicago,Cook County,2018,11,170101.98627747723
60629,84630,Chicago,Cook County,2018,12,171491.49116138133
60629,84630,Chicago,Cook County,2019,1,172634.36909323896
60629,84630,Chicago,Cook County,2019,2,173922.99867375364
60629,84630,Chicago,Cook County,2019,3,175208.7988731943
60629,84630,Chicago,Cook County,2019,4,176553.89627761045
60629,84630,Chicago,Cook County,2019,5,177100.77282309427
60629,84630,Chicago,Cook County,2019,6,177707.51489412738
60629,84630,Chicago,Cook County,2019,7,177661.5286424402
60629,84630,Chicago,Cook County,2019,8,177548.67191099317
60629,84630,Chicago,Cook County,2019,9,177026.6832164987
60629,84630,Chicago,Cook County,2019,10,177077.11263801888
60629,84630,Chicago,Cook County,2019,11,177751.21205127673
60629,84630,Chicago,Cook County,2019,12,178849.3558752689
60629,84630,Chicago,Cook County,2020,1,181308.77715422455
60629,84630,Chicago,Cook County,2020,2,184095.50151307244
60629,84630,Chicago,Cook County,2020,3,187244.95333308284
60629,84630,Chicago,Cook County,2020,4,188946.26536350092
60629,84630,Chicago,Cook County,2020,5,189933.30701437988
60629,84630,Chicago,Cook County,2020,6,189930.30295328455
60629,84630,Chicago,Cook County,2020,7,189565.21690166448
60629,84630,Chicago,Cook County,2020,8,189290.5302575796
60629,84630,Chicago,Cook County,2020,9,190238.7756231901
60629,84630,Chicago,Cook County,2020,10,192573.82893449825
60629,84630,Chicago,Cook County,2020,11,196028.0861056579
60629,84630,Chicago,Cook County,2020,12,199539.9366474096
60629,84630,Chicago,Cook County,2021,1,203189.1695600271
60629,84630,Chicago,Cook County,2021,2,207296.99627083496
60629,84630,Chicago,Cook County,2021,3,211835.3178825757
60629,84630,Chicago,Cook County,2021,4,215812.01327497463
60629,84630,Chicago,Cook County,2021,5,218984.45993709503
60629,84630,Chicago,Cook County,2021,6,221742.03290875853
60629,84630,Chicago,Cook County,2021,7,223835.03347988255
60629,84630,Chicago,Cook County,2021,8,224569.3400387833
60629,84630,Chicago,Cook County,2021,9,223809.37172442293
60629,84630,Chicago,Cook County,2021,10,222781.3374728528
60629,84630,Chicago,Cook County,2021,11,222166.7553331664
60629,84630,Chicago,Cook County,2021,12,222607.955665406
60629,84630,Chicago,Cook County,2022,1,225199.3827631152
60629,84630,Chicago,Cook County,2022,2,230111.54182063343
60629,84630,Chicago,Cook County,2022,3,236244.62195034025
60629,84630,Chicago,Cook County,2022,4,241026.30688130425
60629,84630,Chicago,Cook County,2022,5,243242.5389765314
60629,84630,Chicago,Cook County,2022,6,243565.90861859304
60629,84630,Chicago,Cook County,2022,7,241846.85204516436
60629,84630,Chicago,Cook County,2022,8,239033.73673067897
60629,84630,Chicago,Cook County,2022,9,235133.5335108294
60629,84630,Chicago,Cook County,2022,10,231962.38578962305
60629,84630,Chicago,Cook County,2022,11,229890.75112367308
60629,84630,Chicago,Cook County,2022,12,228773.4519235051
60629,84630,Chicago,Cook County,2023,1,227833.88537732768
60629,84630,Chicago,Cook County,2023,2,227538.16004083367
60629,84630,Chicago,Cook County,2023,3,227543.10479135695
60629,84630,Chicago,Cook County,2023,4,227983.34663225713
60629,84630,Chicago,Cook County,2023,5,228134.96619597857
60629,84630,Chicago,Cook County,2023,6,228810.39818123193
60629,84630,Chicago,Cook County,2023,7,229969.44599815184
60629,84630,Chicago,Cook County,2023,8,231618.4396422383
60629,84630,Chicago,Cook County,2023,9,232973.91988366528
60629,84630,Chicago,Cook County,2023,10,233929.60768100235
60629,84630,Chicago,Cook County,2023,11,234247.87864162013
60629,84630,Chicago,Cook County,2023,12,234004.7235982943
60629,84630,Chicago,Cook County,2024,1,233668.49686515
60629,84630,Chicago,Cook County,2024,2,234299.78935240232
60629,84630,Chicago,Cook County,2024,3,236259.321624418
60629,84630,Chicago,Cook County,2024,4,239436.03876334525
60629,84630,Chicago,Cook County,2024,5,242075.5824541755
60629,84630,Chicago,Cook County,2024,6,244552.8175200899
60629,84630,Chicago,Cook County,2024,7,246181.3520819523
60629,84630,Chicago,Cook County,2024,8,247934.93851303385
60629,84630,Chicago,Cook County,2024,9,249142.51716515163
60618,84620,Chicago,Cook County,2000,1,210218.91622790636
60618,84620,Chicago,Cook County,2000,2,210475.6888322688
60618,84620,Chicago,Cook County,2000,3,211639.3489627253
60618,84620,Chicago,Cook County,2000,4,213590.29608500376
60618,84620,Chicago,Cook County,2000,5,216149.9947444791
60618,84620,Chicago,Cook County,2000,6,218929.6887947656
60618,84620,Chicago,Cook County,2000,7,222322.0804649858
60618,84620,Chicago,Cook County,2000,8,225804.21091892492
60618,84620,Chicago,Cook County,2000,9,229286.1878280839
60618,84620,Chicago,Cook County,2000,10,233203.68298037548
60618,84620,Chicago,Cook County,2000,11,238198.54734438736
60618,84620,Chicago,Cook County,2000,12,243693.3077723142
60618,84620,Chicago,Cook County,2001,1,248629.2734826609
60618,84620,Chicago,Cook County,2001,2,252035.30653384823
60618,84620,Chicago,Cook County,2001,3,254793.63378361455
60618,84620,Chicago,Cook County,2001,4,257117.09106400583
60618,84620,Chicago,Cook County,2001,5,260018.17658895827
60618,84620,Chicago,Cook County,2001,6,262970.5999683288
60618,84620,Chicago,Cook County,2001,7,265743.5528014824
60618,84620,Chicago,Cook County,2001,8,268985.74905702734
60618,84620,Chicago,Cook County,2001,9,271733.39762035204
60618,84620,Chicago,Cook County,2001,10,274477.29390589654
60618,84620,Chicago,Cook County,2001,11,276526.71913367714
60618,84620,Chicago,Cook County,2001,12,278110.09547510964
60618,84620,Chicago,Cook County,2002,1,279641.9556857878
60618,84620,Chicago,Cook County,2002,2,281281.36991791456
60618,84620,Chicago,Cook County,2002,3,283689.5626647543
60618,84620,Chicago,Cook County,2002,4,285766.21627101995
60618,84620,Chicago,Cook County,2002,5,286990.457180807
60618,84620,Chicago,Cook County,2002,6,287683.78025561705
60618,84620,Chicago,Cook County,2002,7,288519.64291909453
60618,84620,Chicago,Cook County,2002,8,290313.12486341083
60618,84620,Chicago,Cook County,2002,9,292488.0453977988
60618,84620,Chicago,Cook County,2002,10,295261.19408487435
60618,84620,Chicago,Cook County,2002,11,297303.39640730445
60618,84620,Chicago,Cook County,2002,12,299733.0529121889
60618,84620,Chicago,Cook County,2003,1,302330.07956567133
60618,84620,Chicago,Cook County,2003,2,305383.29266190133
60618,84620,Chicago,Cook County,2003,3,307745.9878744078
60618,84620,Chicago,Cook County,2003,4,309967.9492465263
60618,84620,Chicago,Cook County,2003,5,311861.51041534235
60618,84620,Chicago,Cook County,2003,6,314105.8955856958
60618,84620,Chicago,Cook County,2003,7,315699.1364317668
60618,84620,Chicago,Cook County,2003,8,317357.776145199
60618,84620,Chicago,Cook County,2003,9,318897.7481624287
60618,84620,Chicago,Cook County,2003,10,320597.3615857057
60618,84620,Chicago,Cook County,2003,11,322894.0255825547
60618,84620,Chicago,Cook County,2003,12,325253.54399455874
60618,84620,Chicago,Cook County,2004,1,327961.71068394725
60618,84620,Chicago,Cook County,2004,2,329958.80000657507
60618,84620,Chicago,Cook County,2004,3,332144.13933810126
60618,84620,Chicago,Cook County,2004,4,335153.3141449738
60618,84620,Chicago,Cook County,2004,5,338751.88321520016
60618,84620,Chicago,Cook County,2004,6,342395.7291685117
60618,84620,Chicago,Cook County,2004,7,345260.92452670407
60618,84620,Chicago,Cook County,2004,8,348254.1088857837
60618,84620,Chicago,Cook County,2004,9,350952.86831746605
60618,84620,Chicago,Cook County,2004,10,354054.85859750555
60618,84620,Chicago,Cook County,2004,11,357200.36333853187
60618,84620,Chicago,Cook County,2004,12,360766.8435330351
60618,84620,Chicago,Cook County,2005,1,364702.6639549509
60618,84620,Chicago,Cook County,2005,2,368806.07454493904
60618,84620,Chicago,Cook County,2005,3,372598.4601452092
60618,84620,Chicago,Cook County,2005,4,375839.3897037737
60618,84620,Chicago,Cook County,2005,5,378772.2882179934
60618,84620,Chicago,Cook County,2005,6,381571.2177703579
60618,84620,Chicago,Cook County,2005,7,384074.15761555807
60618,84620,Chicago,Cook County,2005,8,386830.77345034893
60618,84620,Chicago,Cook County,2005,9,390067.9216783264
60618,84620,Chicago,Cook County,2005,10,393494.2170437155
60618,84620,Chicago,Cook County,2005,11,397229.2041773304
60618,84620,Chicago,Cook County,2005,12,400422.6465867182
60618,84620,Chicago,Cook County,2006,1,403371.4455554729
60618,84620,Chicago,Cook County,2006,2,405617.8968618835
60618,84620,Chicago,Cook County,2006,3,408197.8930994303
60618,84620,Chicago,Cook County,2006,4,410636.6020680803
60618,84620,Chicago,Cook County,2006,5,412201.7272336283
60618,84620,Chicago,Cook County,2006,6,412768.885882997
60618,84620,Chicago,Cook County,2006,7,412493.808727627
60618,84620,Chicago,Cook County,2006,8,412172.9204862769
60618,84620,Chicago,Cook County,2006,9,411498.3436762243
60618,84620,Chicago,Cook County,2006,10,410737.9147850541
60618,84620,Chicago,Cook County,2006,11,410174.5883891405
60618,84620,Chicago,Cook County,2006,12,410337.37448883895
60618,84620,Chicago,Cook County,2007,1,411405.5099967632
60618,84620,Chicago,Cook County,2007,2,413380.5730415576
60618,84620,Chicago,Cook County,2007,3,415235.7139425159
60618,84620,Chicago,Cook County,2007,4,416451.2065257937
60618,84620,Chicago,Cook County,2007,5,416610.75524214125
60618,84620,Chicago,Cook County,2007,6,416704.76409780147
60618,84620,Chicago,Cook County,2007,7,416541.9265734218
60618,84620,Chicago,Cook County,2007,8,416564.21416213264
60618,84620,Chicago,Cook County,2007,9,416377.1374367426
60618,84620,Chicago,Cook County,2007,10,416552.1237428081
60618,84620,Chicago,Cook County,2007,11,416432.60888659937
60618,84620,Chicago,Cook County,2007,12,415380.4823347072
60618,84620,Chicago,Cook County,2008,1,414764.1528674708
60618,84620,Chicago,Cook County,2008,2,411577.80189706496
60618,84620,Chicago,Cook County,2008,3,410680.19018379407
60618,84620,Chicago,Cook County,2008,4,405452.7997327859
60618,84620,Chicago,Cook County,2008,5,403775.89450222393
60618,84620,Chicago,Cook County,2008,6,399336.63959858014
60618,84620,Chicago,Cook County,2008,7,399714.3929838844
60618,84620,Chicago,Cook County,2008,8,397266.0716046745
60618,84620,Chicago,Cook County,2008,9,395589.9695940595
60618,84620,Chicago,Cook County,2008,10,390155.66024700296
60618,84620,Chicago,Cook County,2008,11,384721.64038771647
60618,84620,Chicago,Cook County,2008,12,377855.2711570088
60618,84620,Chicago,Cook County,2009,1,371047.75035087886
60618,84620,Chicago,Cook County,2009,2,366165.11961261433
60618,84620,Chicago,Cook County,2009,3,361505.74666452775
60618,84620,Chicago,Cook County,2009,4,359950.0197336756
60618,84620,Chicago,Cook County,2009,5,357407.86712880613
60618,84620,Chicago,Cook County,2009,6,356471.7204470883
60618,84620,Chicago,Cook County,2009,7,354404.4814627343
60618,84620,Chicago,Cook County,2009,8,352806.8011225466
60618,84620,Chicago,Cook County,2009,9,349056.60270529235
60618,84620,Chicago,Cook County,2009,10,344985.8163114435
60618,84620,Chicago,Cook County,2009,11,339916.4736956256
60618,84620,Chicago,Cook County,2009,12,337488.8315262772
60618,84620,Chicago,Cook County,2010,1,334494.41997704894
60618,84620,Chicago,Cook County,2010,2,333960.2088345103
60618,84620,Chicago,Cook County,2010,3,331541.3687793805
60618,84620,Chicago,Cook County,2010,4,333257.7251134033
60618,84620,Chicago,Cook County,2010,5,333229.0998369046
60618,84620,Chicago,Cook County,2010,6,335504.294547453
60618,84620,Chicago,Cook County,2010,7,332884.0763053579
60618,84620,Chicago,Cook County,2010,8,330897.417544357
60618,84620,Chicago,Cook County,2010,9,326980.3212794671
60618,84620,Chicago,Cook County,2010,10,323920.3073413214
60618,84620,Chicago,Cook County,2010,11,320144.250271406
60618,84620,Chicago,Cook County,2010,12,315904.11393006035
60618,84620,Chicago,Cook County,2011,1,312312.954716869
60618,84620,Chicago,Cook County,2011,2,308692.76530144975
60618,84620,Chicago,Cook County,2011,3,307644.4471313844
60618,84620,Chicago,Cook County,2011,4,306743.3981470169
60618,84620,Chicago,Cook County,2011,5,307150.28698314796
60618,84620,Chicago,Cook County,2011,6,306400.48554455925
60618,84620,Chicago,Cook County,2011,7,307231.05248869513
60618,84620,Chicago,Cook County,2011,8,306738.6363526802
60618,84620,Chicago,Cook County,2011,9,306170.4444270918
60618,84620,Chicago,Cook County,2011,10,303620.28645422775
60618,84620,Chicago,Cook County,2011,11,302662.4924764537
60618,84620,Chicago,Cook County,2011,12,300012.33392329904
60618,84620,Chicago,Cook County,2012,1,297338.8670662354
60618,84620,Chicago,Cook County,2012,2,293903.1174985106
60618,84620,Chicago,Cook County,2012,3,291663.9217331113
60618,84620,Chicago,Cook County,2012,4,290386.61701288185
60618,84620,Chicago,Cook County,2012,5,289979.754192202
60618,84620,Chicago,Cook County,2012,6,291010.7766921589
60618,84620,Chicago,Cook County,2012,7,293326.80986488087
60618,84620,Chicago,Cook County,2012,8,295718.99876944727
60618,84620,Chicago,Cook County,2012,9,297998.5089984585
60618,84620,Chicago,Cook County,2012,10,299122.6672114825
60618,84620,Chicago,Cook County,2012,11,299061.2066356938
60618,84620,Chicago,Cook County,2012,12,299022.7816244758
60618,84620,Chicago,Cook County,2013,1,300288.96595858375
60618,84620,Chicago,Cook County,2013,2,303427.8725073903
60618,84620,Chicago,Cook County,2013,3,307455.5888738534
60618,84620,Chicago,Cook County,2013,4,312810.98670260323
60618,84620,Chicago,Cook County,2013,5,317792.59900961485
60618,84620,Chicago,Cook County,2013,6,323810.02625532344
60618,84620,Chicago,Cook County,2013,7,328253.3767808399
60618,84620,Chicago,Cook County,2013,8,333030.397807115
60618,84620,Chicago,Cook County,2013,9,337426.04874969815
60618,84620,Chicago,Cook County,2013,10,343175.14926533535
60618,84620,Chicago,Cook County,2013,11,348713.6195422872
60618,84620,Chicago,Cook County,2013,12,353069.3566780567
60618,84620,Chicago,Cook County,2014,1,356627.8751762729
60618,84620,Chicago,Cook County,2014,2,360170.22759539046
60618,84620,Chicago,Cook County,2014,3,364380.4598327267
60618,84620,Chicago,Cook County,2014,4,367395.9236885728
60618,84620,Chicago,Cook County,2014,5,369883.30744419224
60618,84620,Chicago,Cook County,2014,6,370922.3435601944
60618,84620,Chicago,Cook County,2014,7,372530.3398193691
60618,84620,Chicago,Cook County,2014,8,374199.3451345105
60618,84620,Chicago,Cook County,2014,9,376452.69398722687
60618,84620,Chicago,Cook County,2014,10,379047.90472335304
60618,84620,Chicago,Cook County,2014,11,381275.11262668105
60618,84620,Chicago,Cook County,2014,12,383484.67261497054
60618,84620,Chicago,Cook County,2015,1,385095.87694052217
60618,84620,Chicago,Cook County,2015,2,386340.3502117998
60618,84620,Chicago,Cook County,2015,3,388286.8082303563
60618,84620,Chicago,Cook County,2015,4,389884.6434084946
60618,84620,Chicago,Cook County,2015,5,392283.43806916074
