"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location.latitude","location.longitude","location.human_address"
"12013828","JD191019","2020-01-01T00:00:00.000","044XX S LAVERGNE AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","APARTMENT",FALSE,FALSE,"0814","008","22","56","02","1143770","1874726","2020","2020-03-28T15:41:01.000","41.81227369","-87.748176594",41.81227369,-87.748176594,{"address": "", "city": "", "state": "", "zip": ""}
"12096663","JD286195","2020-01-01T00:00:00.000","045XX W MAYPOLE AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","RESIDENCE",FALSE,TRUE,"1113","011","28","26","02","1146135","1901073","2020","2020-07-08T15:40:51.000","41.884528849","-87.738832642",41.884528849,-87.738832642,{"address": "", "city": "", "state": "", "zip": ""}
"12122015","JD316293","2020-01-01T00:00:00.000","052XX S MAJOR AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE",FALSE,FALSE,"0811","008","14","56","11","1139251","1869313","2020","2020-08-05T15:40:46.000","41.79750276","-87.764883864",41.79750276,-87.764883864,{"address": "", "city": "", "state": "", "zip": ""}
"12107086","JD298302","2020-01-01T00:00:00.000","071XX S MICHIGAN AVE","1582","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY","APARTMENT",FALSE,TRUE,"0323","003","6","69","17","1178399","1857704","2020","2020-07-18T15:40:52.000","41.76484639","-87.621674727",41.76484639,-87.621674727,{"address": "", "city": "", "state": "", "zip": ""}
"12048400","JD229636","2020-01-01T00:00:00.000","013XX W 13TH ST","1752","OFFENSE INVOLVING CHILDREN","AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER","RESIDENCE",FALSE,TRUE,"1233","012","25","28","17","1167593","1894183","2020","2020-07-15T15:40:25.000","41.865187198","-87.660234403",41.865187198,-87.660234403,{"address": "", "city": "", "state": "", "zip": ""}
"12105922","JD297139","2020-01-01T00:00:00.000","028XX W LAWRENCE AVE","0890","THEFT","FROM BUILDING","APARTMENT",FALSE,FALSE,"1911","019","40","4","06","1156430","1931756","2020","2020-07-18T15:40:52.000","41.9685234","-87.700195851",41.9685234,-87.700195851,{"address": "", "city": "", "state": "", "zip": ""}
"12118034","JD308225","2020-01-01T00:00:00.000","057XX W WAVELAND AVE","1562","SEX OFFENSE","AGGRAVATED CRIMINAL SEXUAL ABUSE","OTHER (SPECIFY)",TRUE,FALSE,"1633","016","36","15","17","1137458","1924022","2020","2020-08-21T16:27:03.000","41.947664094","-87.770142819",41.947664094,-87.770142819,{"address": "", "city": "", "state": "", "zip": ""}
"12347856","JE208471","2020-01-01T00:00:00.000","009XX E 131ST ST","0266","CRIMINAL SEXUAL ASSAULT","PREDATORY","APARTMENT",TRUE,FALSE,"0533","005","9","54","02","1184674","1818554","2020","2021-07-20T15:39:40.000","41.657269277","-87.599897587",41.657269277,-87.599897587,{"address": "", "city": "", "state": "", "zip": ""}
"12790627","JF352767","2020-01-01T00:00:00.000","050XX N NEWCASTLE AVE","0820","THEFT","$500 AND UNDER","RESIDENCE",TRUE,TRUE,"1613","016","41","10","06",NA,NA,"2020","2023-09-28T15:41:33.000",NA,NA,NA,NA,NA
"12329551","JE186257","2020-01-01T00:00:00.000","038XX W 71ST ST","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","RESIDENCE",FALSE,TRUE,"0833","008","13","65","02",NA,NA,"2020","2021-04-02T15:40:45.000",NA,NA,NA,NA,NA
"12351736","JE213311","2020-01-01T00:00:00.000","029XX W WALTON ST","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","APARTMENT",FALSE,FALSE,"1211","012","26","24","11",NA,NA,"2020","2021-04-29T15:40:45.000",NA,NA,NA,NA,NA
"12339985","JE199077","2020-01-01T00:00:00.000","017XX W 80TH ST","1754","OFFENSE INVOLVING CHILDREN","AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER","APARTMENT",TRUE,TRUE,"0611","006","21","71","02","1165982","1851642","2020","2021-04-16T15:39:47.000","41.748484317","-87.667358526",41.748484317,-87.667358526,{"address": "", "city": "", "state": "", "zip": ""}
"12272689","JE116506","2020-01-01T00:00:00.000","083XX S MANISTEE AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","RESIDENCE - GARAGE",FALSE,FALSE,"0423","004","7","46","11","1195946","1850242","2020","2021-01-21T15:39:33.000","41.743953729","-87.557607758",41.743953729,-87.557607758,{"address": "", "city": "", "state": "", "zip": ""}
